,drugname1,drugname2,cell_line,synergy,fold
2309,VINORELBINE,MK-5108,A427,-13.8316944329,2
2310,VINORELBINE,MK-8669,A427,-8.304004557799999,6
2311,VINORELBINE,PD325901,A427,-1.5562992272,7
2312,VINORELBINE,ZOLINZA,A427,-29.4595048786,7
2313,ZOLINZA,ABT-888,A427,-58.5232795344,6
2314,ZOLINZA,AZD1775,A427,-15.3743591189,6
2315,ZOLINZA,BEZ-235,A427,-38.2742109802,4
2316,ZOLINZA,BORTEZOMIB,A427,-46.200674194,0
2317,ZOLINZA,DASATINIB,A427,-3.6428088901,8
2318,ZOLINZA,DINACICLIB,A427,-26.085966993000003,1
2319,ZOLINZA,GELDANAMYCIN,A427,-39.7813892123,6
2320,ZOLINZA,GEMCITABINE,A427,-21.0593868945,3
2321,ZOLINZA,LAPATINIB,A427,-48.0314193607,9
2322,ZOLINZA,MK-2206,A427,-6.511281679800001,5
2323,ZOLINZA,MK-4827,A427,-15.732787276199998,6
2324,ZOLINZA,MK-5108,A427,-12.01522355,8
2325,ZOLINZA,MK-8776,A427,-1.3694501584,3
2326,ZOLINZA,OXALIPLATIN,A427,-5.4666951815,6
2327,ZOLINZA,PD325901,A427,-54.42185185140001,9
2328,ZOLINZA,SN-38,A427,-18.6029188206,6
2329,ZOLINZA,SORAFENIB,A427,-8.0037644432,3
2330,ZOLINZA,SUNITINIB,A427,-25.0698863885,6
2331,ZOLINZA,TEMOZOLOMIDE,A427,-9.0670569995,1
2332,5-FU,MK-2206,CAOV3,41.0691417805,4
2333,5-FU,MK-8776,CAOV3,57.10355598195,3
2334,ABT-888,BEZ-235,CAOV3,48.3199690961,5
2335,ABT-888,SN-38,CAOV3,41.8226136291,9
2336,BEZ-235,MK-8776,CAOV3,37.3785736866,9
2337,CARBOPLATIN,MK-2206,CAOV3,46.6007666415,5
2338,CARBOPLATIN,MK-8776,CAOV3,35.1544629996,7
2339,CYCLOPHOSPHAMIDE,PD325901,CAOV3,31.6524549491,4
2340,CYCLOPHOSPHAMIDE,ZOLINZA,CAOV3,32.8981365306,8
2341,DASATINIB,BEZ-235,CAOV3,42.7714322916,8
2342,DASATINIB,MK-8776,CAOV3,34.996293256,7
2343,DEXAMETHASONE,BEZ-235,CAOV3,45.7736406686,3
2344,DEXAMETHASONE,DASATINIB,CAOV3,52.0815108828,8
2345,DEXAMETHASONE,ERLOTINIB,CAOV3,42.9574310367,9
2346,DEXAMETHASONE,L778123,CAOV3,31.4801692902,3
2347,DEXAMETHASONE,LAPATINIB,CAOV3,50.7820820367,4
2348,DEXAMETHASONE,MK-2206,CAOV3,64.46033017090001,4
2349,DEXAMETHASONE,MK-8669,CAOV3,47.6802934203,1
2350,DEXAMETHASONE,MK-8776,CAOV3,38.3181440993,0
2351,DEXAMETHASONE,PD325901,CAOV3,59.637896553900006,4
2352,ERLOTINIB,BEZ-235,CAOV3,53.2361148305,5
2353,ERLOTINIB,DASATINIB,CAOV3,35.7629263194,5
2354,ERLOTINIB,MK-8669,CAOV3,62.657814113,2
2355,ERLOTINIB,MK-8776,CAOV3,40.4547217235,9
2356,ERLOTINIB,PD325901,CAOV3,46.939004956400005,9
2357,ETOPOSIDE,ABT-888,CAOV3,88.90313873129999,3
2358,ETOPOSIDE,AZD1775,CAOV3,37.364847461,3
2359,ETOPOSIDE,BEZ-235,CAOV3,85.7561462668,6
2360,ETOPOSIDE,BORTEZOMIB,CAOV3,54.3100090781,7
2361,ETOPOSIDE,DASATINIB,CAOV3,58.8484218493,7
2362,ETOPOSIDE,DINACICLIB,CAOV3,56.1998068102,5
2363,ETOPOSIDE,ERLOTINIB,CAOV3,92.9374627753,4
2364,ETOPOSIDE,GELDANAMYCIN,CAOV3,71.4808240079,6
2365,ETOPOSIDE,LAPATINIB,CAOV3,143.2917905274,6
2366,ETOPOSIDE,MK-2206,CAOV3,159.9074884181,2
2367,ETOPOSIDE,MK-4827,CAOV3,80.4707926773,3
2368,ETOPOSIDE,MK-5108,CAOV3,70.4929495418,8
2369,ETOPOSIDE,MK-8669,CAOV3,118.685280146,5
2370,ETOPOSIDE,MK-8776,CAOV3,65.0998472311,6
2371,ETOPOSIDE,PD325901,CAOV3,122.0788946537,1
2372,ETOPOSIDE,SORAFENIB,CAOV3,40.7684090339,8
2373,ETOPOSIDE,SUNITINIB,CAOV3,30.61709086,9
2374,ETOPOSIDE,TEMOZOLOMIDE,CAOV3,83.0058505727,2
2375,ETOPOSIDE,ZOLINZA,CAOV3,83.6288365879,4
2376,L778123,BEZ-235,CAOV3,35.0967889619,4
2377,L778123,ERLOTINIB,CAOV3,42.2397994534,6
2378,L778123,ETOPOSIDE,CAOV3,60.15290274,0
2379,L778123,LAPATINIB,CAOV3,39.6193168486,8
2380,L778123,MK-2206,CAOV3,60.4948859883,2
2381,L778123,MK-8669,CAOV3,34.49466450155,9
2382,L778123,PD325901,CAOV3,51.2902493071,0
2383,LAPATINIB,BEZ-235,CAOV3,38.046062350300005,9
2384,LAPATINIB,DASATINIB,CAOV3,32.0080232443,3
2385,LAPATINIB,GELDANAMYCIN,CAOV3,35.0246884607,6
2386,LAPATINIB,MK-2206,CAOV3,41.54387852495,4
2387,LAPATINIB,MK-8669,CAOV3,52.1886128283,5
2388,LAPATINIB,MK-8776,CAOV3,70.4230729691,5
2389,LAPATINIB,SN-38,CAOV3,31.471194121,7
2390,METFORMIN,BEZ-235,CAOV3,36.4248505191,2
2391,MITOMYCINE,MK-8776,CAOV3,31.72251855015,0
2392,MK-2206,ABT-888,CAOV3,44.5818270189,1
2393,MK-2206,BEZ-235,CAOV3,80.5454734867,6
2394,MK-2206,ERLOTINIB,CAOV3,32.500049866999994,0
2395,MK-2206,MK-8669,CAOV3,81.8568692453,9
2396,MK-2206,MK-8776,CAOV3,51.2439738646,6
2397,MK-2206,PD325901,CAOV3,68.5453101395,2
2398,MK-2206,SN-38,CAOV3,42.7806750717,6
2399,MK-4541,ETOPOSIDE,CAOV3,118.3452353654,7
2400,MK-4541,LAPATINIB,CAOV3,31.0786260521,0
2401,MK-4541,MK-2206,CAOV3,83.6307831696,2
2402,MK-4541,MK-8669,CAOV3,34.3530218943,1
2403,MK-4541,PD325901,CAOV3,48.7314590435,7
2404,MK-4541,ZOLINZA,CAOV3,31.677957307,9
2405,MK-4827,SN-38,CAOV3,31.02639734485,1
2406,MK-5108,MK-2206,CAOV3,39.8693155754,3
2407,MK-5108,MK-8669,CAOV3,35.0040632279,3
2408,MK-8669,BEZ-235,CAOV3,75.9558034951,1
2409,MK-8669,MK-8776,CAOV3,59.7006634039,2
2410,MRK-003,BEZ-235,CAOV3,47.3102109523,2
2411,MRK-003,CYCLOPHOSPHAMIDE,CAOV3,30.6666793289,5
2412,MRK-003,ETOPOSIDE,CAOV3,99.7919953916,2
2413,MRK-003,MK-2206,CAOV3,67.1602910654,0
2414,MRK-003,MK-8669,CAOV3,31.0683074614,7
2415,MRK-003,MK-8776,CAOV3,37.9456133982,8
2416,PD325901,BEZ-235,CAOV3,67.43370516739999,0
2417,PD325901,DASATINIB,CAOV3,34.1180685303,1
2418,PD325901,MK-8669,CAOV3,77.1512291175,7
2419,PD325901,MK-8776,CAOV3,53.3212226617,8
2420,TEMOZOLOMIDE,BEZ-235,CAOV3,37.925464987,0
2421,TEMOZOLOMIDE,MK-4827,CAOV3,88.2217863355,8
2422,ZOLINZA,BEZ-235,CAOV3,42.9375071637,1
2423,ZOLINZA,LAPATINIB,CAOV3,39.7691550475,8
2424,ZOLINZA,MK-2206,CAOV3,79.6012994584,1
2425,ZOLINZA,MK-8669,CAOV3,48.368576723900006,4
2426,5-FU,AZD1775,CAOV3,23.9861795387,2
2427,5-FU,BEZ-235,CAOV3,4.4325063513,9
2428,5-FU,DASATINIB,CAOV3,17.8798317329,8
2429,5-FU,MK-8669,CAOV3,8.763442761,5
2430,5-FU,SUNITINIB,CAOV3,5.0921362527,3
2431,ABT-888,DINACICLIB,CAOV3,8.436597287,9
2432,ABT-888,GELDANAMYCIN,CAOV3,16.7029632959,2
2433,ABT-888,MK-8669,CAOV3,21.2772500899,7
2434,ABT-888,MK-8776,CAOV3,9.641087937,7
2435,ABT-888,OXALIPLATIN,CAOV3,0.4050505531,0
2436,ABT-888,TOPOTECAN,CAOV3,3.218307642,9
2437,AZD1775,ABT-888,CAOV3,0.5966947646999999,9
2438,AZD1775,BEZ-235,CAOV3,20.74582764805,4
2439,AZD1775,DASATINIB,CAOV3,20.48847425655,4
2440,AZD1775,ERLOTINIB,CAOV3,23.6353128218,7
2441,AZD1775,GELDANAMYCIN,CAOV3,1.5556198912,8
2442,AZD1775,LAPATINIB,CAOV3,29.9077838081,7
2443,AZD1775,MK-2206,CAOV3,23.9412647057,2
2444,AZD1775,MK-8669,CAOV3,21.9047053575,1
2445,AZD1775,MK-8776,CAOV3,21.043458911850003,2
2446,AZD1775,OXALIPLATIN,CAOV3,2.8658706795,9
2447,AZD1775,PD325901,CAOV3,21.0033180745,1
2448,AZD1775,TOPOTECAN,CAOV3,3.2379701661,3
2449,BEZ-235,DINACICLIB,CAOV3,6.064544121900001,7
2450,BEZ-235,OXALIPLATIN,CAOV3,12.9960234608,4
2451,BEZ-235,SN-38,CAOV3,11.924871224,4
2452,BORTEZOMIB,ABT-888,CAOV3,28.9108426266,4
2453,BORTEZOMIB,MK-8669,CAOV3,0.0855783139,3
2454,CARBOPLATIN,AZD1775,CAOV3,4.213649268,1
2455,CARBOPLATIN,BEZ-235,CAOV3,26.1742320848,8
2456,CARBOPLATIN,DASATINIB,CAOV3,27.8909526877,8
2457,CARBOPLATIN,ERLOTINIB,CAOV3,5.1706058901,1
2458,CARBOPLATIN,GELDANAMYCIN,CAOV3,11.8478360362,2
2459,CARBOPLATIN,MK-8669,CAOV3,23.4039728118,9
2460,CARBOPLATIN,PD325901,CAOV3,4.0709906002,3
2461,CARBOPLATIN,SUNITINIB,CAOV3,6.4858736012,9
2462,CARBOPLATIN,ZOLINZA,CAOV3,15.0943624571,1
2463,CYCLOPHOSPHAMIDE,ABT-888,CAOV3,8.935876992799999,1
2464,CYCLOPHOSPHAMIDE,AZD1775,CAOV3,0.821727911,0
2465,CYCLOPHOSPHAMIDE,BEZ-235,CAOV3,25.734269032,5
2466,CYCLOPHOSPHAMIDE,DASATINIB,CAOV3,2.1477208166,4
2467,CYCLOPHOSPHAMIDE,L778123,CAOV3,1.2055952788,0
2468,CYCLOPHOSPHAMIDE,LAPATINIB,CAOV3,12.776364653699998,3
2469,CYCLOPHOSPHAMIDE,MK-2206,CAOV3,23.4721324339,2
2470,CYCLOPHOSPHAMIDE,MK-4827,CAOV3,6.3300504211,1
2471,CYCLOPHOSPHAMIDE,MK-5108,CAOV3,11.7040752403,3
2472,CYCLOPHOSPHAMIDE,MK-8669,CAOV3,15.457627231099998,1
2473,CYCLOPHOSPHAMIDE,SORAFENIB,CAOV3,5.6435379616,0
2474,CYCLOPHOSPHAMIDE,SUNITINIB,CAOV3,6.4071943285,1
2475,DASATINIB,ABT-888,CAOV3,7.183678229600001,0
2476,DASATINIB,DINACICLIB,CAOV3,11.5714582805,6
2477,DASATINIB,MK-8669,CAOV3,27.5371643758,6
2478,DASATINIB,OXALIPLATIN,CAOV3,3.6564442339,4
2479,DASATINIB,SN-38,CAOV3,20.1197884994,9
2480,DASATINIB,SORAFENIB,CAOV3,5.1456012913,8
2481,DASATINIB,TOPOTECAN,CAOV3,11.107890135999998,7
2482,DEXAMETHASONE,AZD1775,CAOV3,12.862347374,7
2483,DEXAMETHASONE,DINACICLIB,CAOV3,1.7341540331,1
2484,DEXAMETHASONE,MK-4827,CAOV3,13.1809377346,0
2485,DEXAMETHASONE,MK-5108,CAOV3,24.5285483166,6
2486,DEXAMETHASONE,SORAFENIB,CAOV3,24.4771437356,9
2487,DEXAMETHASONE,SUNITINIB,CAOV3,14.2856606341,9
2488,DEXAMETHASONE,ZOLINZA,CAOV3,21.1187293732,7
2489,DOXORUBICIN,ABT-888,CAOV3,9.1255810644,3
2490,DOXORUBICIN,AZD1775,CAOV3,1.3285156799,1
2491,DOXORUBICIN,BEZ-235,CAOV3,4.1436065024,8
2492,DOXORUBICIN,DASATINIB,CAOV3,13.7294305526,1
2493,DOXORUBICIN,ERLOTINIB,CAOV3,7.8927904769,7
2494,DOXORUBICIN,LAPATINIB,CAOV3,15.3428208295,6
2495,DOXORUBICIN,MK-2206,CAOV3,23.5571039902,6
2496,DOXORUBICIN,MK-4827,CAOV3,2.4398813665,4
2497,DOXORUBICIN,MK-8669,CAOV3,8.0787013232,7
2498,DOXORUBICIN,MK-8776,CAOV3,10.4304806183,7
2499,DOXORUBICIN,PD325901,CAOV3,9.2828609067,3
2500,ERLOTINIB,ABT-888,CAOV3,5.1016970293,2
2501,ERLOTINIB,GELDANAMYCIN,CAOV3,2.7183547513,4
2502,ERLOTINIB,SN-38,CAOV3,20.8069962844,6
2503,ERLOTINIB,SORAFENIB,CAOV3,2.4805650504,9
2504,ERLOTINIB,TOPOTECAN,CAOV3,13.8597180881,3
2505,GELDANAMYCIN,BEZ-235,CAOV3,25.6751887288,0
2506,GELDANAMYCIN,DINACICLIB,CAOV3,1.0015758523,9
2507,GELDANAMYCIN,MK-8776,CAOV3,24.854346501,0
2508,GELDANAMYCIN,SN-38,CAOV3,10.4136915236,2
2509,GEMCITABINE,AZD1775,CAOV3,1.4217243557,8
2510,GEMCITABINE,MK-2206,CAOV3,0.4115924888,2
2511,GEMCITABINE,MK-4827,CAOV3,0.1050052544999999,4
2512,GEMCITABINE,MK-5108,CAOV3,0.3254055694,3
2513,GEMCITABINE,MK-8776,CAOV3,5.4087036392500005,2
2514,GEMCITABINE,SUNITINIB,CAOV3,0.2132871087,5
2515,GEMCITABINE,TEMOZOLOMIDE,CAOV3,0.3141855105,7
2516,L778123,ABT-888,CAOV3,29.5829782945,7
2517,L778123,AZD1775,CAOV3,11.99773027215,5
2518,L778123,DASATINIB,CAOV3,23.0024886944,1
2519,L778123,DINACICLIB,CAOV3,12.4508438639,0
2520,L778123,GELDANAMYCIN,CAOV3,22.8061455179,0
2521,L778123,MK-5108,CAOV3,18.9114904281,7
2522,L778123,MK-8776,CAOV3,21.6912150461,8
2523,L778123,OXALIPLATIN,CAOV3,1.0260116268,2
2524,L778123,SUNITINIB,CAOV3,12.1935736215,8
2525,L778123,TOPOTECAN,CAOV3,7.0423723101,2
2526,L778123,ZOLINZA,CAOV3,13.5537689186,2
2527,LAPATINIB,ABT-888,CAOV3,11.5202043821,8
2528,LAPATINIB,DINACICLIB,CAOV3,16.408791203,4
2529,LAPATINIB,ERLOTINIB,CAOV3,2.8549580696,8
2530,LAPATINIB,MK-4827,CAOV3,14.9108042682,2
2531,LAPATINIB,MK-5108,CAOV3,21.4771937566,9
2532,LAPATINIB,PD325901,CAOV3,24.7476341957,4
2533,LAPATINIB,SORAFENIB,CAOV3,7.557313918099999,9
2534,LAPATINIB,TOPOTECAN,CAOV3,5.6768814189,5
2535,METFORMIN,ABT-888,CAOV3,1.5864431909,4
2536,METFORMIN,L778123,CAOV3,12.7614413623,6
2537,METFORMIN,LAPATINIB,CAOV3,7.241079889500001,4
2538,METFORMIN,MK-8669,CAOV3,1.895787608,3
2539,METFORMIN,MK-8776,CAOV3,6.5798684531,5
2540,METFORMIN,PD325901,CAOV3,4.995300819800001,4
2541,METFORMIN,SUNITINIB,CAOV3,1.6760091341,9
2542,METFORMIN,ZOLINZA,CAOV3,3.9116084092,3
2543,METHOTREXATE,AZD1775,CAOV3,25.1511374353,6
2544,METHOTREXATE,MK-2206,CAOV3,19.1044296564,0
2545,MITOMYCINE,ABT-888,CAOV3,2.2552831144,6
2546,MITOMYCINE,AZD1775,CAOV3,0.9132325571,5
2547,MITOMYCINE,DASATINIB,CAOV3,7.668932417100001,9
2548,MITOMYCINE,LAPATINIB,CAOV3,3.0259400363,7
2549,MITOMYCINE,MK-2206,CAOV3,6.5359607851,7
2550,MITOMYCINE,MK-4827,CAOV3,0.0374081331,8
2551,MITOMYCINE,PD325901,CAOV3,4.4700977231,9
2552,MITOMYCINE,SUNITINIB,CAOV3,0.3049467958,3
2553,MK-2206,BORTEZOMIB,CAOV3,5.851288755800001,5
2554,MK-2206,DASATINIB,CAOV3,22.2114998024,6
2555,MK-2206,DINACICLIB,CAOV3,19.1734228777,6
2556,MK-2206,GELDANAMYCIN,CAOV3,28.8214472585,0
2557,MK-2206,OXALIPLATIN,CAOV3,0.6913343369,9
2558,MK-2206,SORAFENIB,CAOV3,15.8279101928,6
2559,MK-2206,TOPOTECAN,CAOV3,17.513813166800002,1
2560,MK-4541,5-FU,CAOV3,16.0969126606,6
2561,MK-4541,ABT-888,CAOV3,6.0591092259,4
2562,MK-4541,AZD1775,CAOV3,4.0626485079000005,1
2563,MK-4541,BORTEZOMIB,CAOV3,23.069268700300004,8
2564,MK-4541,CYCLOPHOSPHAMIDE,CAOV3,18.289629879,9
2565,MK-4541,DASATINIB,CAOV3,8.2336199309,7
2566,MK-4541,DEXAMETHASONE,CAOV3,18.7449360336,9
2567,MK-4541,DOXORUBICIN,CAOV3,0.5132803213,3
2568,MK-4541,ERLOTINIB,CAOV3,12.5104982676,6
2569,MK-4541,L778123,CAOV3,8.868550158,8
2570,MK-4541,METHOTREXATE,CAOV3,5.8448929802,7
2571,MK-4541,MK-4827,CAOV3,15.1748684617,0
2572,MK-4541,MK-8776,CAOV3,18.472009477,7
2573,MK-4541,MRK-003,CAOV3,15.3768849953,0
2574,MK-4541,SUNITINIB,CAOV3,5.5899383966,8
2575,MK-4541,TOPOTECAN,CAOV3,12.4818357874,4
2576,MK-4827,DASATINIB,CAOV3,5.4047390666,3
2577,MK-4827,ERLOTINIB,CAOV3,4.7903220498,4
2578,MK-4827,MK-2206,CAOV3,19.3580261423,2
2579,MK-4827,MK-8776,CAOV3,27.14793199935,6
2580,MK-4827,PD325901,CAOV3,11.6319119422,1
2581,MK-4827,TOPOTECAN,CAOV3,8.6236608279,3
2582,MK-5108,ABT-888,CAOV3,15.6334189345,3
2583,MK-5108,BEZ-235,CAOV3,14.6129009219,7
2584,MK-5108,DASATINIB,CAOV3,4.9481840868,3
2585,MK-5108,PD325901,CAOV3,15.395833175999998,5
2586,MK-5108,TOPOTECAN,CAOV3,7.4515142012,7
2587,MK-8669,DINACICLIB,CAOV3,7.383839929500001,0
2588,MK-8669,GELDANAMYCIN,CAOV3,4.9430894124,6
2589,MK-8669,SN-38,CAOV3,9.9730142081,1
2590,MK-8669,SORAFENIB,CAOV3,16.1135267298,5
2591,MK-8669,TOPOTECAN,CAOV3,16.1436803379,3
2592,MRK-003,5-FU,CAOV3,9.7506700041,8
2593,MRK-003,ABT-888,CAOV3,20.8311051917,6
2594,MRK-003,AZD1775,CAOV3,9.7814665927,6
2595,MRK-003,BORTEZOMIB,CAOV3,1.8401196219,4
2596,MRK-003,CARBOPLATIN,CAOV3,4.494039978,5
2597,MRK-003,DASATINIB,CAOV3,17.0620411146,0
2598,MRK-003,DEXAMETHASONE,CAOV3,27.9579745277,5
2599,MRK-003,DOXORUBICIN,CAOV3,6.361477814,0
2600,MRK-003,ERLOTINIB,CAOV3,22.332329392,8
2601,MRK-003,L778123,CAOV3,22.4430409007,4
2602,MRK-003,LAPATINIB,CAOV3,23.5578785305,6
2603,MRK-003,METFORMIN,CAOV3,7.0606023704,7
2604,MRK-003,METHOTREXATE,CAOV3,6.1905819835,5
2605,MRK-003,MK-4827,CAOV3,11.0056256535,4
2606,MRK-003,MK-5108,CAOV3,8.437808301699999,9
2607,MRK-003,PACLITAXEL,CAOV3,5.4208763458,2
2608,MRK-003,PD325901,CAOV3,19.4745947035,0
2609,MRK-003,SN-38,CAOV3,19.9581414556,1
2610,MRK-003,SORAFENIB,CAOV3,12.368188012,8
2611,MRK-003,SUNITINIB,CAOV3,3.4406013404000007,4
2612,MRK-003,TEMOZOLOMIDE,CAOV3,4.1365865164,3
2613,MRK-003,TOPOTECAN,CAOV3,14.9211417742,2
2614,MRK-003,ZOLINZA,CAOV3,23.579291015,1
2615,OXALIPLATIN,MK-8776,CAOV3,24.2765068258,3
2616,PACLITAXEL,AZD1775,CAOV3,4.3779951586,1
2617,PACLITAXEL,DASATINIB,CAOV3,15.9767329789,1
2618,PACLITAXEL,ERLOTINIB,CAOV3,10.1031566255,0
2619,PACLITAXEL,L778123,CAOV3,2.0530915052000003,8
2620,PACLITAXEL,LAPATINIB,CAOV3,13.9625453063,2
2621,PACLITAXEL,MK-2206,CAOV3,13.5322582969,6
2622,PACLITAXEL,MK-5108,CAOV3,3.3074456529000003,5
2623,PACLITAXEL,MK-8776,CAOV3,10.3493974357,9
2624,PACLITAXEL,PD325901,CAOV3,1.4344373328,1
2625,PD325901,ABT-888,CAOV3,25.3425468032,5
2626,PD325901,DINACICLIB,CAOV3,4.7943326338,7
2627,PD325901,GELDANAMYCIN,CAOV3,16.5396808491,4
2628,PD325901,OXALIPLATIN,CAOV3,13.186241037,8
2629,PD325901,SN-38,CAOV3,16.0709225415,0
2630,PD325901,SORAFENIB,CAOV3,13.794237911500002,2
2631,PD325901,TOPOTECAN,CAOV3,14.9108779446,5
2632,SN-38,MK-8776,CAOV3,6.6809060291,0
2633,SORAFENIB,MK-8776,CAOV3,2.9160625471,2
2634,SUNITINIB,ABT-888,CAOV3,13.5549694663,0
2635,SUNITINIB,AZD1775,CAOV3,2.3633650318,2
2636,SUNITINIB,BEZ-235,CAOV3,15.8952979612,2
2637,SUNITINIB,DASATINIB,CAOV3,10.0319189534,0
2638,SUNITINIB,ERLOTINIB,CAOV3,10.995199478499998,9
2639,SUNITINIB,GELDANAMYCIN,CAOV3,7.2058986882,5
2640,SUNITINIB,LAPATINIB,CAOV3,18.5899019376,3
2641,SUNITINIB,MK-2206,CAOV3,10.4789296443,4
2642,SUNITINIB,MK-8669,CAOV3,21.1508161985,9
2643,SUNITINIB,MK-8776,CAOV3,17.7309275333,8
2644,SUNITINIB,PD325901,CAOV3,14.7642492919,2
2645,SUNITINIB,TOPOTECAN,CAOV3,2.271614328,2
2646,TEMOZOLOMIDE,ABT-888,CAOV3,24.4484126066,5
2647,TEMOZOLOMIDE,AZD1775,CAOV3,14.2226414403,6
2648,TEMOZOLOMIDE,LAPATINIB,CAOV3,4.2813540031,6
2649,TEMOZOLOMIDE,MK-2206,CAOV3,5.2264266946,5
2650,TEMOZOLOMIDE,MK-8776,CAOV3,4.4625350078,8
2651,TEMOZOLOMIDE,TOPOTECAN,CAOV3,9.4186406088,6
2652,TOPOTECAN,BEZ-235,CAOV3,7.4093083789,4
2653,TOPOTECAN,MK-8776,CAOV3,9.8226732035,0
2654,TOPOTECAN,SORAFENIB,CAOV3,0.9374765773,7
2655,VINBLASTINE,ERLOTINIB,CAOV3,23.2471540483,1
2656,VINBLASTINE,L778123,CAOV3,18.3295196589,5
2657,VINBLASTINE,MK-5108,CAOV3,8.5233476563,2
2658,ZOLINZA,ABT-888,CAOV3,20.0947297688,8
2659,ZOLINZA,AZD1775,CAOV3,4.5576432824,5
2660,ZOLINZA,DASATINIB,CAOV3,17.311351746099998,6
2661,ZOLINZA,ERLOTINIB,CAOV3,24.3074262709,8
2662,ZOLINZA,GELDANAMYCIN,CAOV3,4.5588631115,3
2663,ZOLINZA,MK-5108,CAOV3,1.304392147,5
2664,ZOLINZA,MK-8776,CAOV3,5.6011810677,8
2665,ZOLINZA,OXALIPLATIN,CAOV3,1.5192431361,5
2666,ZOLINZA,PD325901,CAOV3,12.0098474004,3
2667,ZOLINZA,SORAFENIB,CAOV3,7.2352623845,5
2668,ZOLINZA,SUNITINIB,CAOV3,1.2788346284,9
2669,ZOLINZA,TOPOTECAN,CAOV3,0.1849944167,1
2670,5-FU,ABT-888,CAOV3,-5.1399712212,2
2671,5-FU,BORTEZOMIB,CAOV3,-35.2730418424,1
2672,5-FU,DINACICLIB,CAOV3,-14.3474258909,8
2673,5-FU,ERLOTINIB,CAOV3,-7.9516351685,9
2674,5-FU,GELDANAMYCIN,CAOV3,-12.9867067055,3
2675,5-FU,L778123,CAOV3,-11.2445613151,9
2676,5-FU,LAPATINIB,CAOV3,-6.7775280299,2
2677,5-FU,MK-4827,CAOV3,-3.7460101438,5
2678,5-FU,MK-5108,CAOV3,-13.041340690999998,9
2679,5-FU,PD325901,CAOV3,-1.1278026191,0
2680,5-FU,SORAFENIB,CAOV3,-16.672203421400003,3
2681,5-FU,TEMOZOLOMIDE,CAOV3,-35.660634073699995,3
2682,5-FU,ZOLINZA,CAOV3,-3.5185375031,3
2683,ABT-888,SORAFENIB,CAOV3,-2.1727230367,4
2684,AZD1775,BORTEZOMIB,CAOV3,-20.0355545093,7
2685,AZD1775,DINACICLIB,CAOV3,-21.7614501444,6
2686,AZD1775,MK-4827,CAOV3,-0.7440299043,7
2687,AZD1775,MK-5108,CAOV3,-7.5355260601,2
2688,AZD1775,SN-38,CAOV3,-4.1036019467,1
2689,AZD1775,SORAFENIB,CAOV3,-6.223262590399999,3
2690,BEZ-235,SORAFENIB,CAOV3,-0.1364270342,9
2691,BORTEZOMIB,BEZ-235,CAOV3,-2.713845115,1
2692,BORTEZOMIB,DASATINIB,CAOV3,-2.1258635801,4
2693,BORTEZOMIB,DINACICLIB,CAOV3,-23.152255799,7
2694,BORTEZOMIB,GELDANAMYCIN,CAOV3,-20.8549146767,4
2695,BORTEZOMIB,MK-8776,CAOV3,-15.7578194883,4
2696,BORTEZOMIB,OXALIPLATIN,CAOV3,-35.3204649086,8
2697,BORTEZOMIB,SN-38,CAOV3,-36.2108951928,5
2698,BORTEZOMIB,SORAFENIB,CAOV3,-32.2038816843,1
2699,BORTEZOMIB,TOPOTECAN,CAOV3,-3.8963995755,8
2700,CARBOPLATIN,ABT-888,CAOV3,-1.5051828683,9
2701,CARBOPLATIN,BORTEZOMIB,CAOV3,-43.53796853520001,1
2702,CARBOPLATIN,DINACICLIB,CAOV3,-24.8267041532,2
2703,CARBOPLATIN,L778123,CAOV3,-6.0648864867,9
2704,CARBOPLATIN,LAPATINIB,CAOV3,-2.549850481,4
2705,CARBOPLATIN,MK-4827,CAOV3,-0.9104212264,5
2706,CARBOPLATIN,MK-5108,CAOV3,-20.165844648,1
2707,CARBOPLATIN,SORAFENIB,CAOV3,-47.1610921362,1
2708,CARBOPLATIN,TEMOZOLOMIDE,CAOV3,-36.361160693,0
2709,CYCLOPHOSPHAMIDE,BORTEZOMIB,CAOV3,-36.6541399244,9
2710,CYCLOPHOSPHAMIDE,DINACICLIB,CAOV3,-17.6039077101,5
2711,CYCLOPHOSPHAMIDE,ERLOTINIB,CAOV3,-4.0870854192,0
2712,CYCLOPHOSPHAMIDE,GELDANAMYCIN,CAOV3,-6.541062748200001,7
2713,CYCLOPHOSPHAMIDE,MK-8776,CAOV3,-2.2130133354,9
2714,CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,CAOV3,-51.8573878635,1
2715,DASATINIB,GELDANAMYCIN,CAOV3,-24.2248957277,3
2716,DEXAMETHASONE,ABT-888,CAOV3,-0.8720174143000001,1
2717,DEXAMETHASONE,BORTEZOMIB,CAOV3,-13.4480229588,0
2718,DEXAMETHASONE,GELDANAMYCIN,CAOV3,-8.4232461218,1
2719,DEXAMETHASONE,TEMOZOLOMIDE,CAOV3,-54.6542333996,0
2720,DINACICLIB,MK-8776,CAOV3,-23.0551863012,7
2721,DOXORUBICIN,BORTEZOMIB,CAOV3,-15.852118118,6
2722,DOXORUBICIN,DINACICLIB,CAOV3,-6.9493635128,7
2723,DOXORUBICIN,GELDANAMYCIN,CAOV3,-12.660275194,6
2724,DOXORUBICIN,L778123,CAOV3,-8.4546910618,6
2725,DOXORUBICIN,MK-5108,CAOV3,-0.7798249479000001,4
